Subject,Stim,Condition,StimSoundIn1.Filename,SubTrialList.Cycle,SubTrialList.Sample,SubTrialList,phonetic_cons,semantic_trans,frequency,correctRT,log_F(base10),PhonN,,
7,燭,plsh,behavioral_naming-7-1Stim-48.wav,1,8,8,inconsistent,transparent,152,500,2.181843588,6,,
7,豎,plsl,behavioral_naming-7-1Stim-49.wav,1,9,9,inconsistent,opaque,1091,548,3.037824751,7,,
7,颳,plsh,behavioral_naming-7-1Stim-51.wav,1,11,11,inconsistent,transparent,335,550,2.525044807,6,,
7,埋,plsh,behavioral_naming-7-1Stim-52.wav,1,12,12,inconsistent,transparent,4182,507,3.621384028,10,,
7,逞,phsl,behavioral_naming-7-1Stim-53.wav,1,13,13,consistent,opaque,438,527,2.641474111,4,,
7,裙,plsh,behavioral_naming-7-1Stim-54.wav,1,14,14,inconsistent,transparent,381,489,2.580924976,4,,
7,劇,phsl,behavioral_naming-7-1Stim-55.wav,1,15,15,consistent,opaque,10471,476,4.01998816,4,,
7,趁,plsh,behavioral_naming-7-1Stim-56.wav,1,16,16,inconsistent,transparent,10347,462,4.014814449,7,,
7,純,plsl,behavioral_naming-7-1Stim-57.wav,1,17,17,inconsistent,opaque,9545,447,3.979775933,7,,
7,剁,phsh,behavioral_naming-7-1Stim-58.wav,1,18,18,consistent,transparent,81,462,1.908485019,3,,
7,餓,phsh,behavioral_naming-7-1Stim-61.wav,1,21,21,consistent,transparent,1342,604,3.127752516,8,,
7,揪,plsh,behavioral_naming-7-1Stim-62.wav,1,22,22,inconsistent,transparent,192,703,2.283301229,7,,
7,韁,phsh,behavioral_naming-7-1Stim-63.wav,1,23,23,consistent,transparent,31,576,1.491361694,5,,
7,猛,phsl,behavioral_naming-7-1Stim-64.wav,1,24,24,consistent,opaque,14154,460,4.150879191,4,,
7,鷹,phsh,behavioral_naming-7-1Stim-65.wav,1,25,25,consistent,transparent,2121,474,3.326540669,3,,
7,禪,plsh,behavioral_naming-7-1Stim-66.wav,1,26,26,inconsistent,transparent,835,457,2.921686475,9,,
7,烤,phsh,behavioral_naming-7-1Stim-67.wav,1,27,27,consistent,transparent,1961,457,3.292477594,3,,
7,陷,plsl,behavioral_naming-7-1Stim-68.wav,1,28,28,inconsistent,opaque,3990,593,3.600972896,7,,
7,踢,plsh,behavioral_naming-7-1Stim-69.wav,1,29,29,inconsistent,transparent,8240,565,3.915927212,6,,
7,賺,plsh,behavioral_naming-7-1Stim-70.wav,1,30,30,inconsistent,transparent,7415,533,3.870111155,9,,
7,櫻,phsl,behavioral_naming-7-1Stim-71.wav,1,31,31,consistent,opaque,251,499,2.399673721,4,,
7,淚,plsh,behavioral_naming-7-1Stim-72.wav,1,32,32,inconsistent,transparent,2682,480,3.428458774,3,,
7,戀,plsh,behavioral_naming-7-1Stim-73.wav,1,33,33,inconsistent,transparent,1813,470,3.258397804,11,,
7,隸,plsl,behavioral_naming-7-1Stim-74.wav,1,34,34,inconsistent,opaque,243,504,2.385606274,3,,
7,癱,phsl,behavioral_naming-7-1Stim-75.wav,1,35,35,consistent,opaque,204,523,2.309630167,3,,
7,槌,phsl,behavioral_naming-7-1Stim-76.wav,1,36,36,consistent,opaque,788,501,2.896526217,3,,
7,仰,plsh,behavioral_naming-7-1Stim-77.wav,1,37,37,inconsistent,transparent,1809,493,3.257438567,4,,
7,順,plsh,behavioral_naming-7-1Stim-78.wav,1,38,38,inconsistent,transparent,8144,385,3.910837765,5,,
7,吵,plsh,behavioral_naming-7-1Stim-79.wav,1,39,39,inconsistent,transparent,1718,439,3.235023159,10,,
7,註,phsh,behavioral_naming-7-1Stim-80.wav,1,40,40,consistent,transparent,680,424,2.832508913,10,,
7,茗,phsl,behavioral_naming-7-1Stim-81.wav,2,41,1,consistent,opaque,20,576,1.301029996,3,,
7,馴,plsl,behavioral_naming-7-1Stim-82.wav,2,42,2,inconsistent,opaque,74,527,1.86923172,5,,
7,棍,plsl,behavioral_naming-7-1Stim-83.wav,2,43,3,inconsistent,opaque,628,491,2.797959644,7,,
7,撲,phsh,behavioral_naming-7-1Stim-84.wav,2,44,4,consistent,transparent,3915,445,3.592731766,6,,
7,嘰,phsl,behavioral_naming-7-1Stim-85.wav,2,45,5,consistent,opaque,49,458,1.69019608,6,,
7,坑,plsh,behavioral_naming-7-1Stim-86.wav,2,46,6,inconsistent,transparent,2593,467,3.413802517,8,,
7,損,plsl,behavioral_naming-7-1Stim-87.wav,2,47,7,inconsistent,opaque,1486,720,3.172018809,6,,
7,咳,plsl,behavioral_naming-7-1Stim-88.wav,2,48,8,inconsistent,opaque,471,507,2.673020907,11,,
7,柄,phsh,behavioral_naming-7-1Stim-89.wav,2,49,9,consistent,transparent,390,559,2.591064607,3,,
7,蕾,phsl,behavioral_naming-7-1Stim-90.wav,2,50,10,consistent,opaque,315,449,2.498310554,3,,
7,弒,phsl,behavioral_naming-7-1Stim-92.wav,2,52,12,consistent,opaque,18,488,1.255272505,3,,
7,搜,plsh,behavioral_naming-7-1Stim-93.wav,2,53,13,inconsistent,transparent,1203,416,3.080265627,8,,
7,抵,phsh,behavioral_naming-7-1Stim-94.wav,2,54,14,consistent,transparent,38803,513,4.588865304,11,,
7,檔,phsl,behavioral_naming-7-1Stim-95.wav,2,55,15,consistent,opaque,5505,554,3.740757323,5,,
7,誤,plsl,behavioral_naming-7-1Stim-96.wav,2,56,16,inconsistent,opaque,4650,451,3.667452953,3,,
7,氧,plsh,behavioral_naming-7-1Stim-97.wav,2,57,17,inconsistent,transparent,2301,469,3.361916619,11,,
7,舵,plsl,behavioral_naming-7-1Stim-98.wav,2,58,18,inconsistent,opaque,279,1088,2.445604203,9,,
7,概,plsl,behavioral_naming-7-1Stim-99.wav,2,59,19,inconsistent,opaque,1022,537,3.009450896,4,,
7,脫,plsl,behavioral_naming-7-1Stim-100.wav,2,60,20,inconsistent,opaque,3579,544,3.553761698,7,,
7,鯨,plsl,behavioral_naming-7-1Stim-101.wav,2,61,21,inconsistent,opaque,837,489,2.922725458,6,,
7,糕,plsh,behavioral_naming-7-1Stim-102.wav,2,62,22,inconsistent,transparent,373,489,2.571708832,3,,
7,喚,phsh,behavioral_naming-7-1Stim-103.wav,2,63,23,consistent,transparent,438,496,2.641474111,5,,
7,搖,phsh,behavioral_naming-7-1Stim-104.wav,2,64,24,consistent,transparent,1431,445,3.155639634,5,,
7,綻,plsh,behavioral_naming-7-1Stim-106.wav,2,66,26,inconsistent,transparent,102,705,2.008600172,5,,
7,獐,phsl,behavioral_naming-7-1Stim-108.wav,2,68,28,consistent,opaque,83,561,1.919078092,10,,
7,裱,phsh,behavioral_naming-7-1Stim-109.wav,2,69,29,consistent,transparent,55,554,1.740362689,4,,
7,衝,plsh,behavioral_naming-7-1Stim-110.wav,2,70,30,inconsistent,transparent,3949,459,3.596487134,7,,
7,蝸,plsl,behavioral_naming-7-1Stim-111.wav,2,71,31,inconsistent,opaque,12,1109,1.079181246,11,,
7,錳,phsh,behavioral_naming-7-1Stim-112.wav,2,72,32,consistent,transparent,718,686,2.856124444,4,,
7,鎚,phsh,behavioral_naming-7-1Stim-114.wav,2,74,34,consistent,transparent,51,520,1.707570176,3,,
7,蟻,phsl,behavioral_naming-7-1Stim-115.wav,2,75,35,consistent,opaque,292,481,2.465382851,3,,
7,鶴,plsh,behavioral_naming-7-1Stim-116.wav,2,76,36,inconsistent,transparent,650,513,2.812913357,3,,
7,編,plsl,behavioral_naming-7-1Stim-117.wav,2,77,37,inconsistent,opaque,6831,508,3.834484285,9,,
7,鉅,phsl,behavioral_naming-7-1Stim-118.wav,2,78,38,consistent,opaque,2346,485,3.370328008,8,,
7,赴,plsh,behavioral_naming-7-1Stim-119.wav,2,79,39,inconsistent,transparent,124761,445,5.096078847,5,,
7,孕,plsl,behavioral_naming-7-1Stim-120.wav,2,80,40,inconsistent,opaque,465,463,2.667452953,4,,
7,倫,phsl,behavioral_naming-7-1Stim-121.wav,3,81,1,consistent,opaque,2581,416,3.411788005,8,,
7,憶,phsl,behavioral_naming-7-1Stim-122.wav,3,82,2,consistent,opaque,850,504,2.929418926,5,,
7,缺,plsh,behavioral_naming-7-1Stim-123.wav,3,83,3,inconsistent,transparent,22209,596,4.346529004,6,,
7,喧,phsh,behavioral_naming-7-1Stim-124.wav,3,84,4,consistent,transparent,43,413,1.633468456,5,,
7,鋰,phsl,behavioral_naming-7-1Stim-125.wav,3,85,5,consistent,opaque,1369,506,3.136403448,10,,
7,偶,plsl,behavioral_naming-7-1Stim-126.wav,3,86,6,inconsistent,opaque,2552,1303,3.40688067,9,,
7,詩,plsh,behavioral_naming-7-1Stim-127.wav,3,87,7,inconsistent,transparent,6937,688,3.841171694,10,,
7,醣,phsl,behavioral_naming-7-1Stim-128.wav,3,88,8,consistent,opaque,88,550,1.944482672,4,,
7,凜,phsh,behavioral_naming-7-1Stim-129.wav,3,89,9,consistent,transparent,41,772,1.612783857,3,,
7,遛,phsl,behavioral_naming-7-1Stim-130.wav,3,90,10,consistent,opaque,63,524,1.799340549,5,,
7,搏,plsl,behavioral_naming-7-1Stim-131.wav,3,91,11,inconsistent,opaque,1880,544,3.274157849,6,,
7,批,phsl,behavioral_naming-7-1Stim-132.wav,3,92,12,consistent,opaque,239027,485,5.378446961,10,,
7,腋,phsh,behavioral_naming-7-1Stim-133.wav,3,93,13,consistent,transparent,405,871,2.607455023,3,,
7,敏,plsh,behavioral_naming-7-1Stim-134.wav,3,94,14,inconsistent,transparent,1610,498,3.206825876,10,,
7,餅,plsl,behavioral_naming-7-1Stim-135.wav,3,95,15,inconsistent,opaque,3239,736,3.510410948,9,,
7,遺,plsl,behavioral_naming-7-1Stim-136.wav,3,96,16,inconsistent,opaque,1736,478,3.239549721,5,,
7,輻,phsh,behavioral_naming-7-1Stim-137.wav,3,97,17,consistent,transparent,79,470,1.897627091,9,,
7,鬆,phsl,behavioral_naming-7-1Stim-138.wav,3,98,18,consistent,opaque,3625,560,3.559308011,4,,
7,灌,plsh,behavioral_naming-7-1Stim-139.wav,3,99,19,inconsistent,transparent,1540,506,3.187520721,8,,
7,跨,phsl,behavioral_naming-7-1Stim-140.wav,3,100,20,consistent,opaque,21329,541,4.328970494,5,,
7,拌,plsh,behavioral_naming-7-1Stim-141.wav,3,101,21,inconsistent,transparent,702,540,2.846337112,8,,
7,館,phsl,behavioral_naming-7-1Stim-143.wav,3,103,23,consistent,opaque,7111,599,3.851930679,8,,
7,楠,phsl,behavioral_naming-7-1Stim-144.wav,3,104,24,consistent,opaque,634,493,2.802089258,3,,
7,紐,phsl,behavioral_naming-7-1Stim-145.wav,3,105,25,consistent,opaque,1644,525,3.215901813,6,,
7,顱,phsl,behavioral_naming-7-1Stim-146.wav,3,106,26,consistent,opaque,760,481,2.880813592,9,,
7,餵,phsh,behavioral_naming-7-1Stim-147.wav,3,107,27,consistent,transparent,1908,453,3.28057837,5,,
7,廟,plsh,behavioral_naming-7-1Stim-149.wav,3,109,29,inconsistent,transparent,3207,837,3.50609896,3,,
7,野,plsl,behavioral_naming-7-1Stim-150.wav,3,110,30,inconsistent,opaque,3134,450,3.496098992,9,,
7,狐,plsh,behavioral_naming-7-1Stim-151.wav,3,111,31,inconsistent,transparent,578,684,2.761927838,5,,
7,釋,plsl,behavioral_naming-7-1Stim-152.wav,3,112,32,inconsistent,opaque,1684,433,3.226342087,7,,
7,磷,phsl,behavioral_naming-7-1Stim-154.wav,3,114,34,consistent,opaque,1988,782,3.29841638,8,,
7,絹,phsh,behavioral_naming-7-1Stim-155.wav,3,115,35,consistent,transparent,139,815,2.1430148,6,,
7,謂,phsh,behavioral_naming-7-1Stim-156.wav,3,116,36,consistent,transparent,967,482,2.985426474,4,,
7,矇,phsh,behavioral_naming-7-1Stim-157.wav,3,117,37,consistent,transparent,159,631,2.201397124,4,,
7,寒,plsh,behavioral_naming-7-1Stim-158.wav,3,118,38,inconsistent,transparent,2037,455,3.308991029,6,,
7,謝,phsl,behavioral_naming-7-1Stim-159.wav,3,119,39,consistent,opaque,8824,480,3.945665499,3,,
7,詐,plsl,behavioral_naming-7-1Stim-160.wav,3,120,40,inconsistent,opaque,448,501,2.651278014,11,,
7,符,phsl,behavioral_naming-7-1Stim-161.wav,4,121,1,consistent,opaque,3583,428,3.554246808,4,,
7,淨,plsl,behavioral_naming-7-1Stim-163.wav,4,123,3,inconsistent,opaque,9021,597,3.955254683,10,,
7,辭,plsh,behavioral_naming-7-1Stim-164.wav,4,124,4,inconsistent,transparent,4095,421,3.612253906,5,,
7,噹,phsh,behavioral_naming-7-1Stim-165.wav,4,125,5,consistent,transparent,144,488,2.158362492,5,,
7,潭,phsh,behavioral_naming-7-1Stim-166.wav,4,126,6,consistent,transparent,532,530,2.725911632,4,,
7,誓,plsl,behavioral_naming-7-1Stim-167.wav,4,127,7,inconsistent,opaque,1049,408,3.020775488,6,,
7,爺,phsh,behavioral_naming-7-1Stim-168.wav,4,128,8,consistent,transparent,97,449,1.986771734,3,,
7,晏,plsh,behavioral_naming-7-1Stim-169.wav,4,129,9,inconsistent,transparent,531,1076,2.725094521,8,,
7,痣,phsh,behavioral_naming-7-1Stim-170.wav,4,130,10,consistent,transparent,184,481,2.264817823,3,,
7,煎,phsh,behavioral_naming-7-1Stim-171.wav,4,131,11,consistent,transparent,308,435,2.488550717,4,,
7,殲,plsh,behavioral_naming-7-1Stim-172.wav,4,132,12,inconsistent,transparent,249,1469,2.396199347,5,,
7,幅,phsh,behavioral_naming-7-1Stim-173.wav,4,133,13,consistent,transparent,25457,501,4.405807223,9,,
7,梗,plsl,behavioral_naming-7-1Stim-174.wav,4,134,14,inconsistent,opaque,103,515,2.012837225,6,,
7,溜,phsh,behavioral_naming-7-1Stim-175.wav,4,135,15,consistent,transparent,776,473,2.889861721,5,,
7,映,plsl,behavioral_naming-7-1Stim-176.wav,4,136,16,inconsistent,opaque,845,624,2.926856709,8,,
7,酷,plsh,behavioral_naming-7-1Stim-177.wav,4,137,17,inconsistent,transparent,2400,456,3.380211242,9,,
7,攤,phsh,behavioral_naming-7-1Stim-178.wav,4,138,18,consistent,transparent,3478,535,3.541329578,3,,
7,鐳,phsl,behavioral_naming-7-1Stim-179.wav,4,139,19,consistent,opaque,147,852,2.167317335,3,,
7,殘,plsh,behavioral_naming-7-1Stim-180.wav,4,140,20,inconsistent,transparent,1398,482,3.145507171,10,,
7,錦,plsl,behavioral_naming-7-1Stim-181.wav,4,141,21,inconsistent,opaque,1059,720,3.02489596,4,,
7,拒,phsl,behavioral_naming-7-1Stim-182.wav,4,142,22,consistent,opaque,11072,454,4.044226077,8,,
7,饌,plsl,behavioral_naming-7-1Stim-183.wav,4,143,23,inconsistent,opaque,20,584,1.301029996,3,,
7,覓,plsh,behavioral_naming-7-1Stim-184.wav,4,144,24,inconsistent,transparent,2267,815,3.35545152,9,,
7,慢,phsh,behavioral_naming-7-1Stim-185.wav,4,145,25,consistent,transparent,13189,481,4.120211868,8,,
7,棺,phsl,behavioral_naming-7-1Stim-186.wav,4,146,26,consistent,opaque,674,528,2.828659897,8,,
7,腦,phsh,behavioral_naming-7-1Stim-187.wav,4,147,27,consistent,transparent,7703,497,3.886659898,3,,
7,顫,plsh,behavioral_naming-7-1Stim-188.wav,4,148,28,inconsistent,transparent,118,517,2.071882007,7,,
7,醒,phsh,behavioral_naming-7-1Stim-189.wav,4,149,29,consistent,transparent,1483,452,3.171141151,4,,
7,淹,phsh,behavioral_naming-7-1Stim-190.wav,4,150,30,consistent,transparent,3045,506,3.483587297,9,,
7,灘,phsh,behavioral_naming-7-1Stim-191.wav,4,151,31,consistent,transparent,2952,1276,3.470116353,3,,
7,腐,phsl,behavioral_naming-7-1Stim-192.wav,4,152,32,consistent,opaque,168,530,2.225309282,3,,
7,摺,phsl,behavioral_naming-7-1Stim-193.wav,4,153,33,consistent,opaque,143,490,2.155336037,3,,
7,捷,phsl,behavioral_naming-7-1Stim-194.wav,4,154,34,consistent,opaque,5030,428,3.701567985,3,,
7,熬,phsh,behavioral_naming-7-1Stim-195.wav,4,155,35,consistent,transparent,614,417,2.788168371,10,,
7,嫁,phsh,behavioral_naming-7-1Stim-196.wav,4,156,36,consistent,transparent,1726,475,3.237040791,3,,
7,誌,phsl,behavioral_naming-7-1Stim-197.wav,4,157,37,consistent,opaque,404,394,2.606381365,3,,
7,尊,plsh,behavioral_naming-7-1Stim-198.wav,4,158,38,inconsistent,transparent,5764,408,3.760723972,5,,
7,桿,plsl,behavioral_naming-7-1Stim-199.wav,4,159,39,inconsistent,opaque,50450,739,4.702861171,6,,
7,湖,phsh,behavioral_naming-7-1Stim-200.wav,4,160,40,consistent,transparent,7481,418,3.873959655,8,,
8,棍,plsl,behavioral_naming-8-1Stim-41.wav,1,1,1,inconsistent,opaque,628,636,2.797959644,7,,
8,茗,phsl,behavioral_naming-8-1Stim-42.wav,1,2,2,consistent,opaque,20,538,1.301029996,3,,
8,獐,phsl,behavioral_naming-8-1Stim-43.wav,1,3,3,consistent,opaque,83,672,1.919078092,10,,
8,抵,phsh,behavioral_naming-8-1Stim-44.wav,1,4,4,consistent,transparent,38803,541,4.588865304,11,,
8,柄,phsh,behavioral_naming-8-1Stim-45.wav,1,5,5,consistent,transparent,390,585,2.591064607,3,,
8,檔,phsl,behavioral_naming-8-1Stim-46.wav,1,6,6,consistent,opaque,5505,521,3.740757323,5,,
8,蝸,plsl,behavioral_naming-8-1Stim-47.wav,1,7,7,inconsistent,opaque,12,593,1.079181246,11,,
8,緝,plsl,behavioral_naming-8-1Stim-49.wav,1,9,9,inconsistent,opaque,368,1033,2.565847819,6,,
8,綻,plsh,behavioral_naming-8-1Stim-50.wav,1,10,10,inconsistent,transparent,102,598,2.008600172,5,,
8,氧,plsh,behavioral_naming-8-1Stim-51.wav,1,11,11,inconsistent,transparent,2301,487,3.361916619,11,,
8,咳,plsl,behavioral_naming-8-1Stim-52.wav,1,12,12,inconsistent,opaque,471,790,2.673020907,11,,
8,蟻,phsl,behavioral_naming-8-1Stim-53.wav,1,13,13,consistent,opaque,292,589,2.465382851,3,,
8,赴,plsh,behavioral_naming-8-1Stim-54.wav,1,14,14,inconsistent,transparent,124761,486,5.096078847,5,,
8,搖,phsh,behavioral_naming-8-1Stim-55.wav,1,15,15,consistent,transparent,1431,498,3.155639634,5,,
8,鯨,plsl,behavioral_naming-8-1Stim-56.wav,1,16,16,inconsistent,opaque,837,503,2.922725458,6,,
8,糕,plsh,behavioral_naming-8-1Stim-57.wav,1,17,17,inconsistent,transparent,373,575,2.571708832,3,,
8,脫,plsl,behavioral_naming-8-1Stim-58.wav,1,18,18,inconsistent,opaque,3579,508,3.553761698,7,,
8,鉅,phsl,behavioral_naming-8-1Stim-59.wav,1,19,19,consistent,opaque,2346,739,3.370328008,8,,
8,喚,phsh,behavioral_naming-8-1Stim-60.wav,1,20,20,consistent,transparent,438,556,2.641474111,5,,
8,鶴,plsh,behavioral_naming-8-1Stim-61.wav,1,21,21,inconsistent,transparent,650,688,2.812913357,3,,
8,編,plsl,behavioral_naming-8-1Stim-63.wav,1,23,23,inconsistent,opaque,6831,605,3.834484285,9,,
8,鎚,phsh,behavioral_naming-8-1Stim-64.wav,1,24,24,consistent,transparent,51,688,1.707570176,3,,
8,損,plsl,behavioral_naming-8-1Stim-65.wav,1,25,25,inconsistent,opaque,1486,443,3.172018809,6,,
8,孕,plsl,behavioral_naming-8-1Stim-66.wav,1,26,26,inconsistent,opaque,465,562,2.667452953,4,,
8,蕾,phsl,behavioral_naming-8-1Stim-68.wav,1,28,28,consistent,opaque,315,802,2.498310554,3,,
8,舵,plsl,behavioral_naming-8-1Stim-69.wav,1,29,29,inconsistent,opaque,279,806,2.445604203,9,,
8,嘰,phsl,behavioral_naming-8-1Stim-70.wav,1,30,30,consistent,opaque,49,680,1.69019608,6,,
8,搜,plsh,behavioral_naming-8-1Stim-71.wav,1,31,31,inconsistent,transparent,1203,478,3.080265627,8,,
8,拂,plsl,behavioral_naming-8-1Stim-72.wav,1,32,32,inconsistent,opaque,86,640,1.934498451,7,,
8,衝,plsh,behavioral_naming-8-1Stim-73.wav,1,33,33,inconsistent,transparent,3949,476,3.596487134,7,,
8,馴,plsl,behavioral_naming-8-1Stim-74.wav,1,34,34,inconsistent,opaque,74,471,1.86923172,5,,
8,錳,phsh,behavioral_naming-8-1Stim-75.wav,1,35,35,consistent,transparent,718,820,2.856124444,4,,
8,概,plsl,behavioral_naming-8-1Stim-76.wav,1,36,36,inconsistent,opaque,1022,557,3.009450896,4,,
8,誤,plsl,behavioral_naming-8-1Stim-77.wav,1,37,37,inconsistent,opaque,4650,552,3.667452953,3,,
8,坑,plsh,behavioral_naming-8-1Stim-78.wav,1,38,38,inconsistent,transparent,2593,716,3.413802517,8,,
8,撲,phsh,behavioral_naming-8-1Stim-79.wav,1,39,39,consistent,transparent,3915,648,3.592731766,6,,
8,裱,phsh,behavioral_naming-8-1Stim-80.wav,1,40,40,consistent,transparent,55,542,1.740362689,4,,
8,嫁,phsh,behavioral_naming-8-1Stim-81.wav,2,41,1,consistent,transparent,1726,586,3.237040791,3,,
8,幅,phsh,behavioral_naming-8-1Stim-82.wav,2,42,2,consistent,transparent,25457,519,4.405807223,9,,
8,淨,plsl,behavioral_naming-8-1Stim-83.wav,2,43,3,inconsistent,opaque,9021,494,3.955254683,10,,
8,符,phsl,behavioral_naming-8-1Stim-84.wav,2,44,4,consistent,opaque,3583,466,3.554246808,4,,
8,熬,phsh,behavioral_naming-8-1Stim-85.wav,2,45,5,consistent,transparent,614,813,2.788168371,10,,
8,棺,phsl,behavioral_naming-8-1Stim-86.wav,2,46,6,consistent,opaque,674,628,2.828659897,8,,
8,錦,plsl,behavioral_naming-8-1Stim-87.wav,2,47,7,inconsistent,opaque,1059,827,3.02489596,4,,
8,桿,plsl,behavioral_naming-8-1Stim-88.wav,2,48,8,inconsistent,opaque,50450,652,4.702861171,6,,
8,灘,phsh,behavioral_naming-8-1Stim-89.wav,2,49,9,consistent,transparent,2952,586,3.470116353,3,,
8,淹,phsh,behavioral_naming-8-1Stim-91.wav,2,51,11,consistent,transparent,3045,604,3.483587297,9,,
8,梗,plsl,behavioral_naming-8-1Stim-92.wav,2,52,12,inconsistent,opaque,103,622,2.012837225,6,,
8,晏,plsh,behavioral_naming-8-1Stim-93.wav,2,53,13,inconsistent,transparent,531,916,2.725094521,8,,
8,殲,plsh,behavioral_naming-8-1Stim-94.wav,2,54,14,inconsistent,transparent,249,721,2.396199347,5,,
8,誌,phsl,behavioral_naming-8-1Stim-95.wav,2,55,15,consistent,opaque,404,488,2.606381365,3,,
8,煎,phsh,behavioral_naming-8-1Stim-96.wav,2,56,16,consistent,transparent,308,476,2.488550717,4,,
8,摺,phsl,behavioral_naming-8-1Stim-97.wav,2,57,17,consistent,opaque,143,551,2.155336037,3,,
8,誓,plsl,behavioral_naming-8-1Stim-98.wav,2,58,18,inconsistent,opaque,1049,609,3.020775488,6,,
8,辭,plsh,behavioral_naming-8-1Stim-99.wav,2,59,19,inconsistent,transparent,4095,510,3.612253906,5,,
8,噹,phsh,behavioral_naming-8-1Stim-100.wav,2,60,20,consistent,transparent,144,1250,2.158362492,5,,
8,爺,phsh,behavioral_naming-8-1Stim-101.wav,2,61,21,consistent,transparent,97,590,1.986771734,3,,
8,映,plsl,behavioral_naming-8-1Stim-102.wav,2,62,22,inconsistent,opaque,845,501,2.926856709,8,,
8,殘,plsh,behavioral_naming-8-1Stim-103.wav,2,63,23,inconsistent,transparent,1398,482,3.145507171,10,,
8,醒,phsh,behavioral_naming-8-1Stim-104.wav,2,64,24,consistent,transparent,1483,445,3.171141151,4,,
8,溜,phsh,behavioral_naming-8-1Stim-105.wav,2,65,25,consistent,transparent,776,607,2.889861721,5,,
8,潭,phsh,behavioral_naming-8-1Stim-106.wav,2,66,26,consistent,transparent,532,496,2.725911632,4,,
8,覓,plsh,behavioral_naming-8-1Stim-107.wav,2,67,27,inconsistent,transparent,2267,563,3.35545152,9,,
8,慢,phsh,behavioral_naming-8-1Stim-108.wav,2,68,28,consistent,transparent,13189,568,4.120211868,8,,
8,攤,phsh,behavioral_naming-8-1Stim-109.wav,2,69,29,consistent,transparent,3478,520,3.541329578,3,,
8,腦,phsh,behavioral_naming-8-1Stim-110.wav,2,70,30,consistent,transparent,7703,445,3.886659898,3,,
8,酷,plsh,behavioral_naming-8-1Stim-111.wav,2,71,31,inconsistent,transparent,2400,491,3.380211242,9,,
8,尊,plsh,behavioral_naming-8-1Stim-112.wav,2,72,32,inconsistent,transparent,5764,515,3.760723972,5,,
8,拒,phsl,behavioral_naming-8-1Stim-113.wav,2,73,33,consistent,opaque,11072,460,4.044226077,8,,
8,捷,phsl,behavioral_naming-8-1Stim-114.wav,2,74,34,consistent,opaque,5030,475,3.701567985,3,,
8,顫,plsh,behavioral_naming-8-1Stim-115.wav,2,75,35,inconsistent,transparent,118,660,2.071882007,7,,
8,鐳,phsl,behavioral_naming-8-1Stim-116.wav,2,76,36,consistent,opaque,147,567,2.167317335,3,,
